Word,PI Score,Tf-Idf,Loc Ind,Loc Sig,Section
Byte,0.575117364168,0.0004573815941817935,0 19 1 4 4 17 3 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
return,0.534973162357,0.0002790828576042988,0 19 1 4 3 6 3 1 5,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
subtraction,0.441476597926,0.00013149123072949388,0 19 1 4 4 8 3 2 21,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Store,0.651424333255,0.0009225732262679215,0 19 1 4 4 13 3 0 0,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Carry,0.603708183532,0.0006113333309547539,0 19 1 4 3 1 3 0 8,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
service,0.263291843102,6.417519655297679e-05,0 19 1 4 4 15 3 2 24,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
SWAP,0.548212890919,0.00031582800154785775,0 19 1 4 4 16 1 0 0,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
BRANCH,0.558295195792,0.00036679999857285224,0 19 1 4 3 6 1 0 0,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
register,0.784037670042,0.002783887321800737,0 19 1 4 3 19 3 0 7,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
bitwise,0.581001689662,0.0004890666647638031,0 19 1 4 3 3 3 0 3,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Name,0.556749959402,0.00035847943164569004,0 19 1 4 4 0 0 0 0,TaggedPDF-doc Part Sect Sect Table TR TH statement word,Instruction Set
Set,0.545009932082,0.00030681287170215247,0 19 1 4 0 0 1,TaggedPDF-doc Part Sect Sect H2 statement word,Instruction Set
Move,0.583630473028,0.0005032217597825026,0 19 1 4 4 2 3 0 0,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
borrow,0.418796006034,0.00012226666619095076,0 19 1 4 4 7 3 0 13,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
set,0.645798392671,0.0008713973108637159,0 19 1 4 5 3 3 2 5,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
result,0.410343256196,0.00011882879575183996,0 19 1 4 3 18 3 1 7,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
subsequent,0.409483699353,0.0001184792000439348,0 19 1 4 5 3 3 1 17,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
complement,0.511247094447,0.0002369584000878696,0 19 1 4 3 5 3 0 11,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Subtract,0.534973162357,0.0002790828576042988,0 19 1 4 4 8 3 0 0,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
procedure,0.377020770733,0.0001052760005159526,0 19 1 4 3 12 3 1 9,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
perform,0.298921244406,7.566778560619718e-05,0 19 1 4 3 7 3 0 7,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
ANDing,0.418796006034,0.00012226666619095076,0 19 1 4 5 3 3 1 11,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
independent,0.282030862632,6.97707144010747e-05,0 19 1 4 3 7 3 0 12,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
stack,0.322414853622,8.387029329708377e-05,0 19 1 4 3 12 3 1 6,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Bit,0.477881138993,0.00017771880006590217,0 19 1 4 3 5 3 0 0,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
accumulate,0.482794293718,0.00018644186274392757,0 19 1 4 3 18 3 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
exit,0.377020770733,0.0001052760005159526,0 19 1 4 3 12 3 1 10,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
core,0.713007568867,0.0014952617761466393,0 19 1 4 1 0 11,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
processing,0.147873410815,2.7928224924176582e-05,0 19 1 4 3 7 3 0 2,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
subtract,0.511247094447,0.0002369584000878696,0 19 1 4 4 7 3 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
block,0.205858994205,5.083066759057989e-05,0 19 1 4 3 12 3 1 4,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
subset,0.552478886746,0.0003354811731883351,0 19 1 4 3 12 3 0 5,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Add,0.541238605728,0.000296198000109837,0 19 1 4 3 2 3 0 0,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
determine,0.263291843102,6.417519655297679e-05,0 19 1 4 4 15 3 2 20,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
link,0.560960422503,0.00038115132848482797,0 19 1 4 3 6 3 1 9,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Compare,0.522366743732,0.00025670078621190716,0 19 1 4 3 9 3 0 0,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
branch,0.560960422503,0.00038115132848482797,0 19 1 4 3 6 3 0 5,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
program,0.561684675007,0.0003850511793178607,0 19 1 9 32 7 1 4 2 1,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
version,0.621617336152,0.000707767963169679,0 19 1 9 32 7 1 1 2 7,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
control,0.503625028266,0.00022342579939341265,0 19 1 9 32 7 1 4 2 14,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
Loader,0.558295195792,0.00036679999857285224,0 19 1 9 32 7 1 7 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
million,0.418796006034,0.00012226666619095076,0 19 1 9 32 7 1 6 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
reason,0.322414853622,8.387029329708377e-05,0 19 1 9 32 7 1 1 1 2,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
trace,0.463654738628,0.00015246053139393118,0 19 1 9 32 7 1 13 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
completion,0.24204977674,5.92396000219674e-05,0 19 1 9 32 7 1 6 0 10,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
kernel,0.665736203929,0.0010527600051595258,0 19 1 9 32 7 1 1 2 11,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
wall,0.418796006034,0.00012226666619095076,0 19 1 9 32 7 1 6 0 19,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
validate,0.418796006034,0.00012226666619095076,0 19 1 9 32 7 1 1 1 15,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
Lite,0.377020770733,0.0001052760005159526,0 19 1 9 32 7 1 10 0 10,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
utility,0.496374024165,0.0002105520010319052,0 19 1 9 32 7 1 13 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
support,0.183966323759,4.435402627253291e-05,0 19 1 9 32 7 1 1 2 27,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
time,0.475943975425,0.0001742794621727432,0 19 1 9 32 7 1 6 0 20,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.7.1 Using the pre-compiled memory image
chain,0.349196936019,9.322093137196378e-05,0 19 1 9 32 2 1 2 8,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
catch,0.377020770733,0.0001052760005159526,0 19 1 9 32 5 9 8 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
disk,0.581001689662,0.0004890666647638031,0 19 1 9 32 7 2 1 1 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
row,0.377020770733,0.0001052760005159526,0 19 1 9 32 5 10 18 1 2 12,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
waveform,0.548212890919,0.00031582800154785775,0 19 1 9 32 4 2 6 0 8,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
program,0.561684675007,0.0003850511793178607,0 19 1 9 32 7 1 4 2 1,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
swap,0.535299804262,0.0002796627941158913,0 19 1 9 32 5 9 16 1 0 8,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
sent,0.282030862632,6.97707144010747e-05,0 19 1 9 32 5 12 5 1 1 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
none,0.300532298969,7.623026569696559e-05,0 19 1 9 32 5 10 2 1 2 16,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
entire,0.477881138993,0.00017771880006590217,0 19 1 9 32 5 9 10 1 1 1,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
button,0.322414853622,8.387029329708377e-05,0 19 1 9 32 3 3 3 3 5,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
list,0.534973162357,0.0002790828576042988,0 19 1 9 32 2 12 11 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
item,0.558295195792,0.00036679999857285224,0 19 1 9 32 3 3 3 0 13,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
design,0.139319222731,2.3734313907089514e-05,0 19 1 9 32 3 3 4 0 11,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Define,0.418796006034,0.00012226666619095076,0 19 1 9 32 3 3 4 1 9,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
version,0.621617336152,0.000707767963169679,0 19 1 9 32 7 1 1 2 7,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Link,0.496374024165,0.0002105520010319052,0 19 1 9 32 5 9 9 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
modify,0.349196936019,9.322093137196378e-05,0 19 1 9 32 7 2 8 0 11,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
convert,0.182465665333,4.383041024316463e-05,0 19 1 9 32 7 2 6 0 18,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Hyper,0.418796006034,0.00012226666619095076,0 19 1 9 32 6 3 8 0 20,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
trial,0.418796006034,0.00012226666619095076,0 19 1 9 32 3 3 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
amount,0.463672464483,0.00015249200277173966,0 19 1 9 32 5 9 6 1 0 12,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
loop,0.581001689662,0.0004890666647638031,0 19 1 9 32 5 9 15 1 1 4,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
Download,0.282030862632,6.97707144010747e-05,0 19 1 9 32 2 4 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
Boot,0.558295195792,0.00036679999857285224,0 19 1 9 32 6 3 0 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Sect H4 statement word,10 Verilog simulations
bx,0.515513579255,0.00024453333238190153,0 19 1 9 32 2 12 5 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
visit,0.418796006034,0.00012226666619095076,0 19 1 9 32 3 3 1 0 12,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
type,0.530840086803,0.0002717447868268236,0 19 1 9 32 3 2 5 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
tell,0.418796006034,0.00012226666619095076,0 19 1 9 32 2 12 3 0 10,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Instruction,0.565694988765,0.0004066453407246391,0 19 1 9 32 5 12 8 1 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
broke,0.418796006034,0.00012226666619095076,0 19 1 9 32 5 12 2 1 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
easiest,0.418796006034,0.00012226666619095076,0 19 1 9 32 2 1 2 1,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
work,0.333271675445,8.766082048632927e-05,0 19 1 9 32 3 2 2 0 1 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Sect L LI LI_Title statement word,10 Verilog simulations
control,0.503625028266,0.00022342579939341265,0 19 1 9 32 7 1 4 2 14,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
stream,0.472261036458,0.00016774058659416754,0 19 1 9 32 5 10 13 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
want,0.472261036458,0.00016774058659416754,0 19 1 9 32 3 3 5 0 25,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
simple,0.58656623696,0.0005190298396577646,0 19 1 9 32 5 9 11 1 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
end,0.476714397664,0.00017564730866994897,0 19 1 9 32 7 2 6 1 2,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
verify,0.575117364168,0.0004573815941817935,0 19 1 9 32 6 1 1 8,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
remember,0.377020770733,0.0001052760005159526,0 19 1 9 32 2 12 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
worst,0.418796006034,0.00012226666619095076,0 19 1 9 32 5 10 31 1 0 19,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
software,0.469534591282,0.00016289991832835082,0 19 1 9 32 4 1 1 2 7,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
whilst,0.418796006034,0.00012226666619095076,0 19 1 9 32 5 10 21 1 0 9,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
Usage,0.333271675445,8.766082048632927e-05,0 19 1 9 32 2 12 0 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect H4 statement word,10 Verilog simulations
fit,0.173974547857,4.0724979582087706e-05,0 19 1 9 32 5 9 10 1 1 4,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
listing,0.418796006034,0.00012226666619095076,0 19 1 9 32 4 1 3 6 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
indexing,0.377020770733,0.0001052760005159526,0 19 1 9 32 5 10 34 1 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
Simulation,0.472261036458,0.00016774058659416754,0 19 1 9 32 4 0 0 1,TaggedPDF-doc Part Sect Sect Sect Sect H3 statement word,10 Verilog simulations
front,0.418796006034,0.00012226666619095076,0 19 1 9 32 4 1 3 4 20,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
name,0.571628724379,0.0004385964678247742,0 19 1 9 32 3 2 5 0 11,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
edit,0.418796006034,0.00012226666619095076,0 19 1 9 32 3 3 5 0 9,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Loader,0.558295195792,0.00036679999857285224,0 19 1 9 32 7 1 7 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Check,0.482794293718,0.00018644186274392757,0 19 1 9 32 5 9 16 1 2 0,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
subsystem,0.377020770733,0.0001052760005159526,0 19 1 9 32 5 10 31 1 0 14,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
generation,0.368758946746,0.00010166133518115978,0 19 1 9 32 4 1 2 1 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Specification,0.657384565805,0.000976790001615046,0 19 1 9 32 7 2 7 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
carry,0.63015988881,0.0007623026569696559,0 19 1 9 32 5 9 7 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
connect,0.322414853622,8.387029329708377e-05,0 19 1 9 32 1 1 2 14,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
event,0.377020770733,0.0001052760005159526,0 19 1 9 32 4 3 3 1 8,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
MAC,0.614782059309,0.0006709623463766702,0 19 1 9 32 5 10 8 1 0 8,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
print,0.568380148304,0.0004211040020638104,0 19 1 9 32 4 3 4 1 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
correct,0.630920397387,0.000767543818693355,0 19 1 9 32 2 12 1 0 7,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Word,0.143489344817,2.5778823659109788e-05,0 19 1 9 32 5 10 4 1 0 0,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
million,0.418796006034,0.00012226666619095076,0 19 1 9 32 7 1 6 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
reason,0.322414853622,8.387029329708377e-05,0 19 1 9 32 7 1 1 1 2,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Verification,0.1920784142,4.71845308779786e-05,0 19 1 9 32 5 9 0 0 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,10 Verilog simulations
interaction,0.418796006034,0.00012226666619095076,0 19 1 9 32 5 9 15 1 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
language,0.300532298969,7.623026569696559e-05,0 19 1 9 32 6 1 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
omit,0.418796006034,0.00012226666619095076,0 19 1 9 32 3 2 5 2 7,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
timer,0.535299804262,0.0002796627941158913,0 19 1 9 32 5 10 10 1 1 7,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
turn,0.322414853622,8.387029329708377e-05,0 19 1 9 32 4 1 2 1 1,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
Installer,0.418796006034,0.00012226666619095076,0 19 1 9 32 2 6 0 9,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
user,0.510663723783,0.000235922654389893,0 19 1 9 32 5 10 21 1 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10 Verilog simulations
restrict,0.377020770733,0.0001052760005159526,0 19 1 9 32 2 12 1 0 14,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
synthesize,0.558295195792,0.00036679999857285224,0 19 1 9 32 1 1 1 26,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
Program,0.482794293718,0.00018644186274392757,0 19 1 9 32 4 3 0 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Sect H4 statement word,10 Verilog simulations
done,0.501300229213,0.0002192982339123871,0 19 1 9 32 1 1 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
called.,0.418796006034,0.00012226666619095076,0 19 1 9 32 4 3 3 5 9,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10 Verilog simulations
line,0.526949503838,0.00026483724962169015,0 19 1 9 32 3 2 2 2 1 0 8,TaggedPDF-doc Part Sect Sect Sect Sect Sect L LI LI_Title statement word,10 Verilog simulations
script,0.657532242363,0.0009781333295276061,0 19 1 9 32 3 2 2 2 1 0 24,TaggedPDF-doc Part Sect Sect Sect Sect Sect L LI LI_Title statement word,10 Verilog simulations
system,0.656220776561,0.0009662036864953728,0 19 1 9 32 6 1 0 19,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10 Verilog simulations
