Word,PI Score,Tf-Idf,Loc Ind,Loc Sig,Section
divisor,0.614147470388,0.0004553605035638913,0 5 6 9 1 2 8,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
overhead,0.44158170406,0.00016699936978500986,0 5 6 9 7 0 17,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
hardware,0.434976647205,0.0001621800915999066,0 5 6 9 7 0 16,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
equation,0.44158170406,0.00016699936978500986,0 5 6 9 1 3 1,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
Norm,0.736578126024,0.0012577296476626314,0 5 6 9 24 2 1 0 7,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-6-1'
divider,0.44158170406,0.00016699936978500986,0 5 6 9 1 0 12,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
compatibility,0.3879037393,0.00013892481922242808,0 5 6 9 24 4 1 1 11,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-6-1'
operation,0.578284297207,0.0003455645235075239,0 5 6 9 1 0 8,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
correct,0.514985654366,0.00021832919272507013,0 5 6 9 24 4 1 1 4,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-6-1'
generate,0.471227449113,0.00018790412219764466,0 5 6 9 24 4 1 1 3,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-6-1'
accumulation,0.44158170406,0.00016699936978500986,0 5 6 9 20 3 0 1 0 4,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
intermediate,0.467939494695,0.0001856180082111494,0 5 6 9 20 4 0 1 0 1,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
Qt,0.759649845869,0.0014673512556064032,0 5 6 9 20 6 0 1 0 13,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
implementation,0.618776157467,0.00048096709927176003,0 5 6 9 1 2 12,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
set,0.773389353815,0.0016049614985700644,0 5 6 9 24 0 1 1 6,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-6-1'
result,0.770635798397,0.0015773828231470629,0 5 6 9 24 0 1 0 8,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-6-1'
Redundant,0.707076188655,0.0010481080397188593,0 5 6 9 14 0 0,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
dividend,0.4154582475,0.0001517868345212971,0 5 6 9 1 1 29,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
raise,0.622396993232,0.0005009981093550296,0 5 6 9 23 0 4,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
Truncate,0.44158170406,0.00016699936978500986,0 5 6 9 20 5 0 1 0 0,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
accumulator,0.502462157279,0.00020962160794377188,0 5 6 9 20 3 1 0 6,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-6-1'
Invalid,0.622304544355,0.0005004866682089327,0 5 6 9 24 0 0 1 0 0,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
Hidden,0.707076188655,0.0010481080397188593,0 5 6 9 14 0 16,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
complex,0.315124584344,0.00010916459636253507,0 5 6 9 1 0 2,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
BX,0.736578126024,0.0012577296476626314,0 5 6 9 20 2 0 1 0 12,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
add,0.588894474397,0.0003758082443952893,0 5 6 9 15 0 7,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
decision,0.604132438849,0.00041924321588754376,0 5 6 9 20 6 0 1 0 10,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
core,0.394013191432,0.00014177661633030302,0 5 6 9 1 1 5,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
expansion,0.690093379044,0.0009280900410557469,0 5 6 9 1 2 21,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
roundup,0.677414272128,0.0008384864317750875,0 5 6 9 20 7 0 1 0 3,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
bX,0.645510374485,0.0006288648238313157,0 5 6 9 3 0 13,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
software,0.434976647205,0.0001621800915999066,0 5 6 9 24 4 1 1 7,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-6-1'
Calculate,0.652584052614,0.0006679974791400394,0 5 6 9 20 4 0 1 0 0,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
compute,0.364034938609,0.00012778323478867463,0 5 6 9 7 0 3,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
lookup,0.467939494695,0.0001856180082111494,0 5 6 9 5 0 18,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
aX,0.502462157279,0.00020962160794377188,0 5 6 9 3 0 6,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
Required,0.813992681759,0.002024242224433314,0 5 6 9 17 0 1 0 0,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-6-1'
algorithm,0.658912511772,0.0007077339649886687,0 5 6 9 11 0 5,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
Operand,0.718299674459,0.001127424733185868,0 5 5 7 1 0 1 4 1 0 6,TaggedPDF-doc Part Sect Sect L L L LI LI_Title statement word,'FPU inputs/outputs'
flag,0.705005252089,0.0010334726720870456,0 5 5 7 2 5 1 0 4,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'FPU inputs/outputs'
reset,0.413058876156,0.00015066684534536552,0 5 5 7 1 0 1 1 1 0 4,TaggedPDF-doc Part Sect Sect L L L LI LI_Title statement word,'FPU inputs/outputs'
R13 R14,0.52655059037,0.0004596197781657649,0 5 7 2 1 10 0 31 | 0 5 7 2 1 10 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R19 coreVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 39 | 0 5 7 2 1 10 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B23 B24,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 46 | 0 5 7 2 1 6 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B4 B3,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 49 | 0 5 7 2 1 9 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
X SC,0.321527834791,0.0001978745863887074,0 5 6 9 20 2 0 1 0 8 | 0 5 6 9 20 2 0 1 0 9,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'Table of Content'
B11 B12,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 26 | 0 5 7 2 1 6 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B5 B4,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 48 | 0 5 7 2 1 9 0 49,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
D8 D7,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 33 | 0 5 7 2 1 9 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
C6 C5,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 41 | 0 5 7 2 1 9 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
BX AX,0.321527834791,0.0001978745863887074,0 5 6 9 20 2 0 1 0 4 | 0 5 6 9 20 2 0 1 0 5,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'Table of Content'
L13 K13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 44 | 0 5 7 2 1 5 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
C2 D2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 7 | 0 5 7 2 1 1 0 8,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B12 B11,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 25 | 0 5 7 2 1 9 0 26,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
K15 J15,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 34 | 0 5 7 2 1 5 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
Hidden bit:,0.608961059991,0.000989372931943537,0 5 6 4 14 0 0 | 0 5 6 4 14 0 1,TaggedPDF-doc Part Sect Sect P statement word,'Table of Content'
B31 D0,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 2 | 0 5 7 2 1 10 0 3,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
Overflow OV,0.623914114396,0.0011872475183322445,0 5 6 6 21 8 1 0 0 | 0 5 6 6 21 8 1 0 1,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'Table of Content'
Operand Selection,0.321527834791,0.0001978745863887074,0 5 6 4 2 0 0 | 0 5 6 4 2 0 1,TaggedPDF-doc Part Sect Sect P statement word,'Table of Content'
P3 P4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 50 | 0 5 7 2 1 1 0 51,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
D11 D10,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 15 | 0 5 7 2 1 9 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
Core Locations,0.515141082529,0.0003957491727774148,0 5 9 0 1 4 | 0 5 9 0 1 5,TaggedPDF-doc Part Sect H3 statement word,'Table of Content'
Qt FracZ,0.405257289428,0.00022980988908288244,0 5 6 9 20 7 0 1 0 10 | 0 5 6 9 20 7 0 1 0 11,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'Table of Content'
P2 J1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 34 | 0 5 7 2 1 1 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
IV IX,0.52655059037,0.0004596197781657649,0 5 7 2 1 10 0 6 | 0 5 7 2 1 10 0 7,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
D4 C8,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 38 | 0 5 7 2 1 9 0 39,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
L8 M12,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 7 | 0 5 7 2 1 5 0 8,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
E4 F4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 17 | 0 5 7 2 1 1 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
FPU Architecture,0.507045907887,0.0003504322570689273,0 5 5 6 0 1 1 | 0 5 5 6 0 1 2,TaggedPDF-doc Part Sect Sect H4 statement word,'Table of Content'
A15 D11,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 14 | 0 5 7 2 1 9 0 15,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R24 R25,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 50 | 0 5 7 2 1 10 0 51,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
"Operand formatters,",0.321527834791,0.0001978745863887074,0 5 5 8 4 6 1 0 2 | 0 5 5 8 4 6 1 0 3,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'Table of Content'
padVDD padVSS,1.0,0.006204867005237825,0 5 7 2 1 2 0 45 | 0 5 7 2 1 2 0 46,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R6 R7,0.52655059037,0.0004596197781657649,0 5 7 2 1 10 0 20 | 0 5 7 2 1 10 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
D6 D5,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 35 | 0 5 7 2 1 9 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
A2 A1,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 58 | 0 5 7 2 1 9 0 59,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
Qt FracB,0.321527834791,0.0001978745863887074,0 5 6 9 20 6 0 1 0 13 | 0 5 6 9 20 6 0 1 0 14,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'Table of Content'
K12 J12,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 49 | 0 5 7 2 1 5 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
N14 M14,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 37 | 0 5 7 2 1 5 0 38,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
Underflow UD,0.608961059991,0.000989372931943537,0 5 6 6 21 10 1 0 0 | 0 5 6 6 21 10 1 0 1,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'Table of Content'
J4 K4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 22 | 0 5 7 2 1 1 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B15 B16,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 34 | 0 5 7 2 1 6 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R22 R23,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 46 | 0 5 7 2 1 10 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B18 B19,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 39 | 0 5 7 2 1 6 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R5 R6,0.52655059037,0.0004596197781657649,0 5 7 2 1 1 0 47 | 0 5 7 2 1 1 0 48,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
N9 N10,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 10 | 0 5 7 2 1 5 0 11,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
Operand Swap,0.515141082529,0.0003957491727774148,0 5 6 7 2 0 0 | 0 5 6 7 2 0 1,TaggedPDF-doc Part Sect Sect P statement word,'Table of Content'
ExpB ExpL,0.321527834791,0.0001978745863887074,0 5 6 4 26 0 0 1 0 14 | 0 5 6 4 26 0 0 1 0 15,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'Table of Content'
N2 P2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 33 | 0 5 7 2 1 1 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R1 R2,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 13 | 0 5 7 2 1 10 0 14,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R0 R1,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 12 | 0 5 7 2 1 10 0 13,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
TA0 Physical,0.321527834791,0.0001978745863887074,0 5 9 5 0 3 | 0 5 9 5 0 4,TaggedPDF-doc Part Sect P statement word,'Table of Content'
B15 A15,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 13 | 0 5 7 2 1 9 0 14,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
ISI FPU,0.623914114396,0.0011872475183322445,0 5 6 3 6 0 2 | 0 5 6 3 6 0 3,TaggedPDF-doc Part Sect Sect P statement word,'Table of Content'
R2 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 14 | 0 5 7 2 1 10 0 15,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B9 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 22 | 0 5 7 2 1 6 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
D13 C13,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 0 | 0 5 7 2 1 9 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
N11 N12,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 12 | 0 5 7 2 1 5 0 13,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
ExpB ExpZ,0.515141082529,0.0003957491727774148,0 5 6 8 14 1 0 1 0 6 | 0 5 6 8 14 1 0 1 0 7,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'Table of Content'
FracZ ExpZ,0.603661197081,0.0009192395563315298,0 5 6 8 14 4 1 0 21 | 0 5 6 8 14 4 1 0 22,TaggedPDF-doc Part Sect Sect L L LI statement word,'Table of Content'
M5 M6,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 42 | 0 5 7 2 1 1 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
E8 D4,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 37 | 0 5 7 2 1 9 0 38,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
H13 L12,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 47 | 0 5 7 2 1 5 0 48,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
A8 A7,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 52 | 0 5 7 2 1 9 0 53,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
Calculate QtB,0.321527834791,0.0001978745863887074,0 5 6 9 20 6 0 1 0 0 | 0 5 6 9 20 6 0 1 0 1,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'Table of Content'
A27 A28,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 0 | 0 5 7 2 1 6 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R7 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 21 | 0 5 7 2 1 10 0 22,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
A8 A9,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 31 | 0 5 7 2 1 2 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
A12 A11,0.321527834791,0.0001978745863887074,0 5 7 2 1 9 0 20 | 0 5 7 2 1 9 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
J14 H14,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 41 | 0 5 7 2 1 5 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
A12 A13,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 37 | 0 5 7 2 1 2 0 38,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
N1 P1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 39 | 0 5 7 2 1 1 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
opcode1 opcode2,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 2 | 0 5 7 2 1 2 0 3,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
G4 H4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 19 | 0 5 7 2 1 1 0 20,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R11 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 27 | 0 5 7 2 1 10 0 28,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R4 R5,0.52655059037,0.0004596197781657649,0 5 7 2 1 1 0 46 | 0 5 7 2 1 1 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B2 B3,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 13 | 0 5 7 2 1 6 0 14,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
Number Denormalized,0.405257289428,0.00022980988908288244,0 5 6 1 12 1 0 0 1 | 0 5 6 1 12 1 0 0 2,TaggedPDF-doc Part Sect Sect Table TR TD statement word,'Table of Content'
R26 R27,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 52 | 0 5 7 2 1 10 0 53,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
P9 P10,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 16 | 0 5 7 2 1 5 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
P11 P12,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 18 | 0 5 7 2 1 5 0 19,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B30 B31,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 1 | 0 5 7 2 1 10 0 2,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B5 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 16 | 0 5 7 2 1 6 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
A9 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 32 | 0 5 7 2 1 2 0 33,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
D2 E2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 8 | 0 5 7 2 1 1 0 9,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
B6 B5,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 47 | 0 5 7 2 1 9 0 48,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
FracB FracL,0.405257289428,0.00022980988908288244,0 5 6 4 26 0 0 1 0 32 | 0 5 6 4 26 0 0 1 0 33,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'Table of Content'
R27 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 53 | 0 5 7 2 1 10 0 54,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
F12 E12,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 54 | 0 5 7 2 1 5 0 55,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
A22 A23,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 53 | 0 5 7 2 1 2 0 54,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
M11 L8,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 6 | 0 5 7 2 1 5 0 7,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
D0 IV,0.405257289428,0.00022980988908288244,0 5 5 6 4 0 0 1 | 0 5 5 6 4 0 0 2,TaggedPDF-doc Part Sect Sect Caption P statement word,'Table of Content'
FracB X,0.321527834791,0.0001978745863887074,0 5 6 9 20 1 1 0 4 | 0 5 6 9 20 1 1 0 5,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'Table of Content'
J1 K1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 35 | 0 5 7 2 1 1 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
M15 L15,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 32 | 0 5 7 2 1 5 0 33,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
K13 J13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 45 | 0 5 7 2 1 5 0 46,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
K2 L2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 30 | 0 5 7 2 1 1 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
H14 M13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 42 | 0 5 7 2 1 5 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
N5 N6,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 0 | 0 5 7 2 1 5 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
NC opcode0,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 0 | 0 5 7 2 1 2 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R3 R4,0.52655059037,0.0004596197781657649,0 5 7 2 1 1 0 45 | 0 5 7 2 1 1 0 46,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
R12 R13,0.52655059037,0.0004596197781657649,0 5 7 2 1 10 0 30 | 0 5 7 2 1 10 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'Table of Content'
FracA ExpZ,0.515141082529,0.0003957491727774148,0 5 6 5 20 4 1 0 15 | 0 5 6 5 20 4 1 0 16,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'Table of Content'
